ProductName,CustomerID,Date,Region,Latitude,Longitude,Price,Segment,Shipping,Customer_type,Final_price
Speakers,Acct-001068,1/26/2017,Dallas,32.933224,-97.391974,5500.0,Gadgets,Paid,Existing,5775.0
Mobiles,Acct-001068,1/26/2017,Dallas,32.652944,-97.3823,15000.0,Gadgets,Paid,Existing,15750.0
Earphones,Acct-001068,1/26/2017,Dallas,32.878736,-97.42702,2599.0,Gadgets,Paid,Existing,2728.95
PenDrive,Acct-001068,1/26/2017,Dallas,32.72565,-97.434726,2500.0,Gadgets,Paid,Existing,2625.0
Speakers,Acct-001068,1/26/2017,Dallas,32.97013,-97.262715,5500.0,Gadgets,Paid,Existing,5775.0
Mouse,Acct-001068,1/26/2017,Dallas,32.984927,-97.385371,900.0,Gadgets,Paid,Existing,945.0
Hard Drive,Acct-001068,1/26/2017,Dallas,32.698938,-97.251301,5000.0,Gadgets,Paid,Existing,5250.0
Hard Drive,Acct-001068,1/26/2017,Dallas,32.819124,-97.049534,5000.0,Gadgets,Paid,Existing,5250.0
Notebook,Acct-001068,1/26/2017,Dallas,32.696323,-97.367422,75000.0,Gadgets,Paid,Existing,78750.0
Keyboard,Acct-001068,1/26/2017,Dallas,32.759735,-97.500755,1000.0,Gadgets,Paid,Existing,1050.0
Speakers,Acct-001068,1/26/2017,Dallas,32.689227,-97.394663,5500.0,Gadgets,Paid,Existing,5775.0
Speakers,Acct-001068,1/26/2017,Dallas,32.707817,-97.43735,5500.0,Gadgets,Paid,Existing,5775.0
Keyboard,Acct-001068,1/26/2017,Dallas,32.741031,-97.385144,1000.0,Gadgets,Paid,Existing,1050.0
Lan,Acct-001068,1/26/2017,Dallas,32.650726,-97.361,1200.0,Gadgets,Paid,Existing,1260.0
Earphones,Acct-001068,1/26/2017,Dallas,32.721146999999995,-97.253704,2599.0,Gadgets,Paid,Existing,2728.95
Notebook,Acct-001068,1/26/2017,Dallas,32.73429,-97.218951,75000.0,Gadgets,Paid,Existing,78750.0
Speakers,Acct-001068,1/26/2017,Dallas,32.780984000000004,-97.304085,5500.0,Gadgets,Paid,Existing,5775.0
Earphones,Acct-001068,1/26/2017,Dallas,32.73304,-97.318364,2599.0,Gadgets,Paid,Existing,2728.95
Speakers,Acct-001068,1/26/2017,Dallas,32.730144,-97.246726,5500.0,Gadgets,Paid,Existing,5775.0
PenDrive,Acct-001068,1/26/2017,Dallas,32.708764,-97.299087,2500.0,Gadgets,Paid,Existing,2625.0
PenDrive,Acct-001068,1/26/2017,Dallas,32.713483000000004,-97.259486,2500.0,Gadgets,Paid,Existing,2625.0
Speakers,Acct-001068,1/26/2017,Dallas,32.757364,-97.36115,5500.0,Gadgets,Paid,Existing,5775.0
Speakers,Acct-001068,1/26/2017,Dallas,32.670165000000004,-97.375235,5500.0,Gadgets,Paid,Existing,5775.0
Keyboard,Acct-001068,1/26/2017,Dallas,32.733308,-97.370081,1000.0,Gadgets,Paid,Existing,1050.0
Speakers,Acct-001068,1/26/2017,Dallas,32.780472,-97.356623,5500.0,Gadgets,Paid,Existing,5775.0
PenDrive,Acct-001068,1/26/2017,Dallas,32.784668,-97.308391,2500.0,Gadgets,Paid,Existing,2625.0
Earphones,Acct-001068,1/26/2017,Dallas,32.809182,-97.339394,2599.0,Gadgets,Paid,Existing,2728.95
Lan,Acct-001068,1/26/2017,Dallas,32.741383,-97.379923,1200.0,Gadgets,Paid,Existing,1260.0
Ipod,Acct-001068,1/26/2017,Dallas,32.738639,-97.365077,2000.0,Gadgets,Paid,Existing,2100.0
Mobiles,Acct-001068,1/26/2017,Dallas,32.750044,-97.320707,15000.0,Gadgets,Paid,Existing,15750.0
Lan,Acct-001068,1/26/2017,Dallas,32.763672,-97.240985,1200.0,Gadgets,Paid,Existing,1260.0
Hard Drive,Acct-001068,1/26/2017,Dallas,32.765898,-97.190802,5000.0,Gadgets,Paid,Existing,5250.0
Ipod,Acct-001068,1/26/2017,Dallas,32.75161,-97.243353,2000.0,Gadgets,Paid,Existing,2100.0
PenDrive,Acct-001068,1/26/2017,Dallas,32.972363,-97.311617,2500.0,Gadgets,Paid,Existing,2625.0
Lan,Acct-001068,1/26/2017,Dallas,32.772865,-97.145153,1200.0,Gadgets,Paid,Existing,1260.0
Mobiles,Acct-001068,1/26/2017,Dallas,32.743371999999994,-97.34653,15000.0,Gadgets,Paid,Existing,15750.0
Earphones,Acct-001068,1/26/2017,Dallas,32.874534000000004,-97.289944,2599.0,Gadgets,Paid,Existing,2728.95
Mouse,Acct-001068,1/26/2017,Dallas,32.662040999999995,-97.356031,900.0,Gadgets,Paid,Existing,945.0
Mobiles,Acct-001068,1/26/2017,Dallas,32.669447,-97.38337,15000.0,Gadgets,Paid,Existing,15750.0
Mouse,Acct-001068,1/26/2017,Dallas,32.738477,-97.50061,900.0,Gadgets,Paid,Existing,945.0
Mobiles,Acct-001068,1/26/2017,Dallas,32.706138,-97.358582,15000.0,Gadgets,Paid,Existing,15750.0
Keyboard,Acct-001068,1/26/2017,Dallas,32.789157,-97.467492,1000.0,Gadgets,Paid,Existing,1050.0
Keyboard,Acct-001068,1/26/2017,Dallas,32.761668,-97.239775,1000.0,Gadgets,Paid,Existing,1050.0
Keyboard,Acct-001068,1/26/2017,Dallas,32.74243,-97.433891,1000.0,Gadgets,Paid,Existing,1050.0
PenDrive,Acct-001068,1/26/2017,Dallas,32.723483,-97.402261,2500.0,Gadgets,Paid,Existing,2625.0
Lan,Acct-001068,1/26/2017,Dallas,32.720754,-97.434195,1200.0,Gadgets,Paid,Existing,1260.0
Mouse,Acct-001068,1/26/2017,Dallas,32.761576,-97.356702,900.0,Gadgets,Paid,Existing,945.0
PenDrive,Acct-001068,1/26/2017,Dallas,32.746188000000004,-97.312842,2500.0,Gadgets,Paid,Existing,2625.0
Mobiles,Acct-001068,1/26/2017,Dallas,32.747183,-97.233541,15000.0,Gadgets,Paid,Existing,15750.0
Mobiles,Acct-000643,12/27/2016,Atlanta,33.7834368,-84.39242309999999,15000.0,Gadgets,Free,Existing,15000.0
Notebook,Acct-001268,1/26/2017,Atlanta,34.04028,-84.568809,75000.0,Gadgets,Free,New,75000.0
Earphones,Acct-000056,1/27/2017,Dallas,32.807183,-96.868566,2599.0,Gadgets,Paid,Existing,2728.95
Speakers,Acct-000056,1/27/2017,Dallas,32.7974974,-96.7800473,5500.0,Gadgets,Paid,Existing,5775.0
Mouse,Acct-000056,1/27/2017,Dallas,32.999934,-96.686704,900.0,Gadgets,Paid,Existing,945.0
Keyboard,Acct-000056,1/27/2017,Dallas,32.8323815,-97.04157159999998,1000.0,Gadgets,Paid,Existing,1050.0
Speakers,Acct-000056,1/27/2017,Dallas,32.7804649,-96.8022322,5500.0,Gadgets,Paid,Existing,5775.0
Keyboard,Acct-000056,1/27/2017,Dallas,32.99042,-96.651985,1000.0,Gadgets,Paid,Existing,1050.0
Mobiles,Acct-000056,1/27/2017,Dallas,32.8217917,-96.8736451,15000.0,Gadgets,Paid,Existing,15750.0
PenDrive,Acct-000056,1/27/2017,Dallas,32.967386600000005,-96.7129604,2500.0,Gadgets,Paid,Existing,2625.0
Speakers,Acct-000431,1/27/2017,Denver,39.847827,-104.979817,5500.0,Gadgets,Paid,New,5940.0
Hard Drive,Acct-000525,1/26/2017,Atlanta,33.7817533,-84.387215,5000.0,Gadgets,Free,New,5000.0
Ipod,Acct-000002,12/28/2016,Dallas,32.800805,-96.819612,2000.0,Gadgets,Paid,Existing,2100.0
Speakers,Acct-000002,12/28/2016,Dallas,32.7498182,-97.32957059999998,5500.0,Gadgets,Paid,Existing,5775.0
Notebook,Acct-001269,1/26/2017,Atlanta,33.7775391,-84.42146109999999,75000.0,Gadgets,Free,New,75000.0
Hard Drive,Acct-000009,1/27/2017,Denver,39.763621,-104.98226,5000.0,Gadgets,Paid,Existing,5400.0
Mobiles,Acct-000009,1/27/2017,Denver,39.7141317,-105.1098486,15000.0,Gadgets,Paid,Existing,16200.0
Lan,Acct-000005,12/28/2016,Dallas,32.92387,-96.79165,1200.0,Gadgets,Paid,New,1260.0
Speakers,Acct-000245,12/28/2016,Dallas,32.6483518,-97.3628061,5500.0,Gadgets,Paid,Existing,5775.0
Mouse,Acct-000245,12/28/2016,Dallas,32.7459305,-97.3157206,900.0,Gadgets,Paid,Existing,945.0
Hard Drive,Acct-000201,12/28/2016,Dallas,32.992076000000004,-96.930441,5000.0,Gadgets,Paid,Existing,5250.0
Speakers,Acct-000063,1/26/2017,Dallas,32.800805,-96.819612,5500.0,Gadgets,Paid,New,5775.0
Mobiles,Acct-000002,12/28/2016,Denver,39.7825815,-105.0615175,15000.0,Gadgets,Paid,Existing,16200.0
Keyboard,Acct-000675,1/27/2017,Denver,39.777368,-104.968254,1000.0,Gadgets,Paid,New,1080.0
PenDrive,Acct-000675,1/27/2017,Denver,39.74346,-104.987958,2500.0,Gadgets,Paid,New,2700.0
Ipod,Acct-000659,1/26/2017,Atlanta,33.925308,-84.481658,2000.0,Gadgets,Free,New,2000.0
PenDrive,Acct-000009,1/26/2017,Denver,39.762842,-104.982052,2500.0,Gadgets,Paid,Existing,2700.0
Keyboard,Acct-000009,1/26/2017,Denver,39.5873873,-104.876543,1000.0,Gadgets,Paid,Existing,1080.0
Lan,Acct-000273,12/28/2016,Denver,39.589122,-104.877927,1200.0,Gadgets,Paid,Existing,1296.0
Hard Drive,Acct-001153,1/27/2017,Dallas,32.800805,-96.819612,5000.0,Gadgets,Paid,New,5250.0
Speakers,Acct-000820,1/26/2017,Atlanta,33.758884,-84.38769,5500.0,Gadgets,Free,Existing,5500.0
Ipod,Acct-000820,1/26/2017,Atlanta,33.73383920000001,-84.4256845,2000.0,Gadgets,Free,Existing,2000.0
Notebook,Acct-000643,12/28/2016,Atlanta,33.758884,-84.38769,75000.0,Gadgets,Free,Existing,75000.0
Keyboard,Acct-000643,12/28/2016,Atlanta,33.7834368,-84.39242309999999,1000.0,Gadgets,Free,Existing,1000.0
Keyboard,Acct-000209,12/29/2016,Atlanta,33.755431,-84.391561,1000.0,Gadgets,Free,Existing,1000.0
Earphones,Acct-000748,12/28/2016,Denver,39.5913091,-104.8470746,2599.0,Gadgets,Paid,New,2806.92
Hard Drive,Acct-000009,1/27/2017,Denver,39.762842,-104.982052,5000.0,Gadgets,Paid,Existing,5400.0
Keyboard,Acct-000009,1/27/2017,Denver,39.714185,-105.109126,1000.0,Gadgets,Paid,Existing,1080.0
Earphones,Acct-000673,1/27/2017,Atlanta,33.755431,-84.391561,2599.0,Gadgets,Free,Existing,2599.0
Keyboard,Acct-000673,1/27/2017,Atlanta,33.729225,-84.420197,1000.0,Gadgets,Free,Existing,1000.0
Earphones,Acct-000817,1/27/2017,Atlanta,33.7775391,-84.42146109999999,2599.0,Gadgets,Free,New,2599.0
PenDrive,Acct-000035,1/27/2017,Atlanta,34.0256,-84.3604,2500.0,Gadgets,Free,Existing,2500.0
PenDrive,Acct-000811,12/28/2016,Atlanta,33.916462,-84.35195,2500.0,Gadgets,Free,Existing,2500.0
Lan,Acct-001231,1/27/2017,Dallas,32.8089478,-96.85853,1200.0,Gadgets,Paid,New,1260.0
Earphones,Acct-000053,1/27/2017,Dallas,32.98018,-96.85467,2599.0,Gadgets,Paid,Existing,2728.95
Lan,Acct-000706,1/27/2017,Denver,39.601948,-104.834771,1200.0,Gadgets,Paid,New,1296.0
PenDrive,Acct-001270,12/28/2016,Dallas,33.006609999999995,-96.66836,2500.0,Gadgets,Paid,New,2625.0
Ipod,Acct-000811,1/27/2017,Dallas,32.800805,-96.819612,2000.0,Gadgets,Paid,Existing,2100.0
Earphones,Acct-000019,1/27/2017,Atlanta,33.7775391,-84.42146109999999,2599.0,Gadgets,Free,Existing,2599.0
Lan,Acct-000590,1/27/2017,Atlanta,33.7775391,-84.42146109999999,1200.0,Gadgets,Free,New,1200.0
Ipod,Acct-000116,1/27/2017,Dallas,32.800805,-96.819612,2000.0,Gadgets,Paid,Existing,2100.0
Lan,Acct-000116,1/27/2017,Dallas,32.964732,-96.7159639,1200.0,Gadgets,Paid,Existing,1260.0
Hard Drive,Acct-001257,1/27/2017,Atlanta,33.880008000000004,-84.45719799999998,5000.0,Gadgets,Free,New,5000.0
Mobiles,Acct-001213,1/28/2017,Dallas,32.935096,-97.000444,15000.0,Gadgets,Paid,Existing,15750.0
Keyboard,Acct-001213,1/28/2017,Dallas,32.9657266,-96.9931019,1000.0,Gadgets,Paid,Existing,1050.0
Lan,Acct-001257,1/27/2017,Atlanta,33.8798933,-84.4571425,1200.0,Gadgets,Free,New,1200.0
Earphones,Acct-001257,1/27/2017,Atlanta,33.8201,-84.4628,2599.0,Gadgets,Free,New,2599.0
PenDrive,Acct-001257,1/27/2017,Atlanta,33.7558656,-84.3857519,2500.0,Gadgets,Free,New,2500.0
Lan,Acct-000002,12/29/2016,Dallas,32.992076000000004,-96.930441,1200.0,Gadgets,Paid,Existing,1260.0
Ipod,Acct-000837,1/27/2017,Denver,39.72945670000001,-104.9793143,2000.0,Gadgets,Paid,New,2160.0
Hard Drive,Acct-000273,12/29/2016,Denver,39.721368,-104.801643,5000.0,Gadgets,Paid,Existing,5400.0
Earphones,Acct-001271,1/30/2017,Atlanta,33.76274,-84.386713,2599.0,Gadgets,Free,New,2599.0
Ipod,Acct-000044,1/30/2017,Denver,39.660966,-104.850001,2000.0,Gadgets,Paid,Existing,2160.0
Mouse,Acct-000044,1/30/2017,Denver,39.748317,-104.9942425,900.0,Gadgets,Paid,Existing,972.0
Speakers,Acct-001214,1/30/2017,Denver,39.660966,-104.850001,5500.0,Gadgets,Paid,New,5940.0
Lan,Acct-000245,1/30/2017,Dallas,32.5815035,-96.8702637,1200.0,Gadgets,Paid,Existing,1260.0
Lan,Acct-000245,1/30/2017,Dallas,32.600869,-96.865805,1200.0,Gadgets,Paid,Existing,1260.0
Hard Drive,Acct-000245,1/30/2017,Dallas,32.577813,-96.853332,5000.0,Gadgets,Paid,Existing,5250.0
Mouse,Acct-000245,1/30/2017,Dallas,32.584227,-96.89125,900.0,Gadgets,Paid,Existing,945.0
Speakers,Acct-000245,1/30/2017,Dallas,32.601751,-96.874139,5500.0,Gadgets,Paid,Existing,5775.0
Mobiles,Acct-000245,1/30/2017,Dallas,32.610378000000004,-96.845712,15000.0,Gadgets,Paid,Existing,15750.0
Ipod,Acct-000245,1/30/2017,Dallas,32.580333,-96.874043,2000.0,Gadgets,Paid,Existing,2100.0
Notebook,Acct-000245,1/30/2017,Dallas,32.582413,-96.870772,75000.0,Gadgets,Paid,Existing,78750.0
Speakers,Acct-000245,1/30/2017,Dallas,32.607881,-96.831089,5500.0,Gadgets,Paid,Existing,5775.0
Mobiles,Acct-000245,1/30/2017,Dallas,32.583788,-96.834282,15000.0,Gadgets,Paid,Existing,15750.0
Hard Drive,Acct-000245,1/30/2017,Dallas,32.563743,-96.883227,5000.0,Gadgets,Paid,Existing,5250.0
Mouse,Acct-000245,1/30/2017,Dallas,32.56389,-96.863189,900.0,Gadgets,Paid,Existing,945.0
Mouse,Acct-000245,1/30/2017,Dallas,32.5708615,-96.8240527,900.0,Gadgets,Paid,Existing,945.0
Lan,Acct-000245,1/30/2017,Dallas,32.5908566,-96.8445022,1200.0,Gadgets,Paid,Existing,1260.0
PenDrive,Acct-000245,1/30/2017,Dallas,32.589175,-96.854755,2500.0,Gadgets,Paid,Existing,2625.0
Ipod,Acct-000245,1/30/2017,Dallas,32.851389000000005,-96.956944,2000.0,Gadgets,Paid,Existing,2100.0
Mouse,Acct-000245,1/30/2017,Dallas,32.8381753,-96.9824789,900.0,Gadgets,Paid,Existing,945.0
Speakers,Acct-000245,1/30/2017,Dallas,32.8355,-96.977861,5500.0,Gadgets,Paid,Existing,5775.0
Lan,Acct-000245,1/30/2017,Dallas,32.843090000000004,-96.984391,1200.0,Gadgets,Paid,Existing,1260.0
Lan,Acct-000245,1/30/2017,Dallas,32.85702,-96.986891,1200.0,Gadgets,Paid,Existing,1260.0
Hard Drive,Acct-000245,1/30/2017,Dallas,32.80637,-96.979831,5000.0,Gadgets,Paid,Existing,5250.0
PenDrive,Acct-000245,1/30/2017,Dallas,32.8226,-96.965481,2500.0,Gadgets,Paid,Existing,2625.0
Lan,Acct-000245,1/30/2017,Dallas,32.858932,-96.987285,1200.0,Gadgets,Paid,Existing,1260.0
Hard Drive,Acct-000245,1/30/2017,Dallas,32.82193,-96.930931,5000.0,Gadgets,Paid,Existing,5250.0
PenDrive,Acct-000245,1/30/2017,Dallas,32.86768,-96.962031,2500.0,Gadgets,Paid,Existing,2625.0
Keyboard,Acct-000245,1/30/2017,Dallas,32.81142,-96.958971,1000.0,Gadgets,Paid,Existing,1050.0
Speakers,Acct-000245,1/30/2017,Dallas,32.81831,-96.999791,5500.0,Gadgets,Paid,Existing,5775.0
Hard Drive,Acct-000245,1/30/2017,Dallas,32.856484,-97.002699,5000.0,Gadgets,Paid,Existing,5250.0
Mouse,Acct-000245,1/30/2017,Dallas,32.79238,-96.946431,900.0,Gadgets,Paid,Existing,945.0
Mobiles,Acct-000245,1/30/2017,Dallas,32.84271,-97.002811,15000.0,Gadgets,Paid,Existing,15750.0
Lan,Acct-000245,1/30/2017,Dallas,32.83019,-96.945831,1200.0,Gadgets,Paid,Existing,1260.0
Keyboard,Acct-000245,1/30/2017,Dallas,32.860811,-96.986714,1000.0,Gadgets,Paid,Existing,1050.0
Earphones,Acct-000245,1/30/2017,Dallas,32.806619,-96.974841,2599.0,Gadgets,Paid,Existing,2728.95
Mobiles,Acct-000245,1/30/2017,Dallas,32.824989,-96.949999,15000.0,Gadgets,Paid,Existing,15750.0
Speakers,Acct-000245,1/30/2017,Dallas,32.830690000000004,-96.996911,5500.0,Gadgets,Paid,Existing,5775.0
Mouse,Acct-000245,1/30/2017,Dallas,32.81286,-96.983401,900.0,Gadgets,Paid,Existing,945.0
Mobiles,Acct-000245,1/30/2017,Dallas,32.85305,-96.966351,15000.0,Gadgets,Paid,Existing,15750.0
PenDrive,Acct-000245,1/30/2017,Dallas,32.800121000000004,-96.924145,2500.0,Gadgets,Paid,Existing,2625.0
Mouse,Acct-000245,1/30/2017,Dallas,32.83061,-96.968761,900.0,Gadgets,Paid,Existing,945.0
Lan,Acct-000245,1/30/2017,Dallas,32.82947,-96.989871,1200.0,Gadgets,Paid,Existing,1260.0
Ipod,Acct-000245,1/30/2017,Dallas,32.82307,-96.943141,2000.0,Gadgets,Paid,Existing,2100.0
Speakers,Acct-000245,1/30/2017,Dallas,32.796507,-96.958482,5500.0,Gadgets,Paid,Existing,5775.0
Notebook,Acct-000245,1/30/2017,Dallas,32.82173,-96.946111,75000.0,Gadgets,Paid,Existing,78750.0
PenDrive,Acct-000245,1/30/2017,Dallas,32.84966,-96.966451,2500.0,Gadgets,Paid,Existing,2625.0
Mouse,Acct-000245,1/30/2017,Dallas,32.790209999999995,-96.975591,900.0,Gadgets,Paid,Existing,945.0
Ipod,Acct-000245,1/30/2017,Dallas,32.800290000000004,-96.924171,2000.0,Gadgets,Paid,Existing,2100.0
Lan,Acct-000245,1/30/2017,Dallas,32.82358,-96.936941,1200.0,Gadgets,Paid,Existing,1260.0
Earphones,Acct-000245,1/30/2017,Dallas,32.79843,-96.990141,2599.0,Gadgets,Paid,Existing,2728.95
PenDrive,Acct-000245,1/30/2017,Dallas,32.805314,-96.939078,2500.0,Gadgets,Paid,Existing,2625.0
Ipod,Acct-000245,1/30/2017,Dallas,32.82038,-96.953781,2000.0,Gadgets,Paid,Existing,2100.0
Keyboard,Acct-000245,1/30/2017,Dallas,32.84704,-96.952881,1000.0,Gadgets,Paid,Existing,1050.0
Mouse,Acct-000245,1/30/2017,Dallas,32.822737,-96.986366,900.0,Gadgets,Paid,Existing,945.0
Keyboard,Acct-000245,1/30/2017,Dallas,32.80677,-96.937701,1000.0,Gadgets,Paid,Existing,1050.0
PenDrive,Acct-000245,1/30/2017,Dallas,32.8454,-96.965341,2500.0,Gadgets,Paid,Existing,2625.0
PenDrive,Acct-000245,1/30/2017,Dallas,32.792291,-96.960158,2500.0,Gadgets,Paid,Existing,2625.0
Hard Drive,Acct-000245,1/30/2017,Dallas,32.8226511,-96.9493651,5000.0,Gadgets,Paid,Existing,5250.0
Speakers,Acct-000245,1/30/2017,Dallas,32.902626,-96.941095,5500.0,Gadgets,Paid,Existing,5775.0
Notebook,Acct-000245,1/30/2017,Dallas,32.849954100000005,-97.0208865,75000.0,Gadgets,Paid,Existing,78750.0
Mobiles,Acct-000245,1/30/2017,Dallas,32.8052447,-96.9391196,15000.0,Gadgets,Paid,Existing,15750.0
Notebook,Acct-000245,1/30/2017,Dallas,32.808555,-96.938941,75000.0,Gadgets,Paid,Existing,78750.0
Ipod,Acct-000245,1/30/2017,Dallas,32.821491200000004,-96.9491796,2000.0,Gadgets,Paid,Existing,2100.0
Keyboard,Acct-000245,1/30/2017,Dallas,32.8692859,-96.9615864,1000.0,Gadgets,Paid,Existing,1050.0
Mouse,Acct-000273,12/29/2016,Denver,39.721368,-104.801643,900.0,Gadgets,Paid,Existing,972.0
Mouse,Acct-001230,1/27/2017,Dallas,32.8594865,-96.930396,900.0,Gadgets,Paid,New,945.0
PenDrive,Acct-000102,1/30/2017,Atlanta,34.0951639,-84.235613,2500.0,Gadgets,Free,Existing,2500.0
PenDrive,Acct-001215,1/27/2017,Dallas,32.800805,-96.819612,2500.0,Gadgets,Paid,New,2625.0
Ipod,Acct-000264,12/29/2016,Denver,39.660966,-104.850001,2000.0,Gadgets,Paid,Existing,2160.0
Mobiles,Acct-000264,12/29/2016,Denver,39.594093,-104.843141,15000.0,Gadgets,Paid,Existing,16200.0
Notebook,Acct-000013,12/29/2016,Denver,39.7167282,-104.94705659999998,75000.0,Gadgets,Paid,Existing,81000.0
Earphones,Acct-000108,12/29/2016,Denver,39.5913091,-104.8470746,2599.0,Gadgets,Paid,New,2806.92
Ipod,Acct-000634,1/30/2017,Denver,39.5913091,-104.8470746,2000.0,Gadgets,Paid,New,2160.0
Hard Drive,Acct-000019,12/30/2016,Atlanta,33.755431,-84.391561,5000.0,Gadgets,Free,Existing,5000.0
Earphones,Acct-000292,1/30/2017,Dallas,33.082696899999995,-96.6832936,2599.0,Gadgets,Paid,New,2728.95
Ipod,Acct-000009,12/30/2016,Denver,39.660966,-104.850001,2000.0,Gadgets,Paid,Existing,2160.0
Ipod,Acct-000009,12/30/2016,Denver,39.762842,-104.982052,2000.0,Gadgets,Paid,Existing,2160.0
Earphones,Acct-000002,12/30/2016,Dallas,32.9301381,-97.1042919,2599.0,Gadgets,Paid,Existing,2728.95
PenDrive,Acct-001272,1/30/2017,Dallas,32.800805,-96.819612,2500.0,Gadgets,Paid,New,2625.0
Hard Drive,Acct-000043,1/30/2017,Atlanta,34.0354213,-84.0608807,5000.0,Gadgets,Free,Existing,5000.0
Mobiles,Acct-000043,1/30/2017,Atlanta,34.0354213,-84.0608807,15000.0,Gadgets,Free,Existing,15000.0
Speakers,Acct-000002,12/30/2016,Denver,39.745214,-104.996223,5500.0,Gadgets,Paid,Existing,5940.0
Speakers,Acct-000002,12/30/2016,Denver,39.7141317,-105.1098486,5500.0,Gadgets,Paid,Existing,5940.0
Lan,Acct-000053,1/30/2017,Dallas,32.9114239,-96.871178,1200.0,Gadgets,Paid,Existing,1260.0
Notebook,Acct-000053,1/30/2017,Dallas,32.83254,-97.04428,75000.0,Gadgets,Paid,Existing,78750.0
Ipod,Acct-000108,12/30/2016,Denver,39.5913091,-104.8470746,2000.0,Gadgets,Paid,New,2160.0
Lan,Acct-000727,1/30/2017,Denver,39.74556,-104.995682,1200.0,Gadgets,Paid,New,1296.0
Speakers,Acct-000504,1/30/2017,Atlanta,33.758162899999995,-84.39442109999997,5500.0,Gadgets,Free,Existing,5500.0
Mouse,Acct-000643,1/30/2017,Atlanta,33.758162899999995,-84.39442109999997,900.0,Gadgets,Free,Existing,900.0
Earphones,Acct-000019,12/30/2016,Denver,39.559499,-104.862592,2599.0,Gadgets,Paid,Existing,2806.92
PenDrive,Acct-000504,1/31/2017,Atlanta,33.783770200000006,-84.39235529999998,2500.0,Gadgets,Free,Existing,2500.0
Earphones,Acct-000007,12/30/2016,Dallas,32.8970767,-96.9829687,2599.0,Gadgets,Paid,Existing,2728.95
Earphones,Acct-000681,1/30/2017,Dallas,32.800805,-96.819612,2599.0,Gadgets,Paid,New,2728.95
Hard Drive,Acct-000662,12/30/2016,Dallas,32.794308,-96.80332,5000.0,Gadgets,Paid,New,5250.0
Mouse,Acct-000278,12/30/2016,Atlanta,33.8467249,-84.35717530000002,900.0,Gadgets,Free,New,900.0
Mobiles,Acct-000278,12/30/2016,Atlanta,33.8467249,-84.35717530000002,15000.0,Gadgets,Free,New,15000.0
Ipod,Acct-000850,1/31/2017,Denver,39.74556,-104.995682,2000.0,Gadgets,Paid,New,2160.0
Speakers,Acct-000245,12/30/2016,Dallas,32.3975777,-97.3270132,5500.0,Gadgets,Paid,Existing,5775.0
Keyboard,Acct-000224,12/31/2016,Dallas,32.800805,-96.819612,1000.0,Gadgets,Paid,Existing,1050.0
Hard Drive,Acct-000224,12/31/2016,Dallas,32.787255,-96.794118,5000.0,Gadgets,Paid,Existing,5250.0
Notebook,Acct-000116,12/31/2016,Dallas,32.800805,-96.819612,75000.0,Gadgets,Paid,Existing,78750.0
Hard Drive,Acct-000116,12/31/2016,Denver,39.5873873,-104.876543,5000.0,Gadgets,Paid,Existing,5400.0
Hard Drive,Acct-000201,12/31/2016,Dallas,32.800805,-96.819612,5000.0,Gadgets,Paid,Existing,5250.0
Notebook,Acct-000201,12/31/2016,Dallas,33.000035600000004,-96.9974001,75000.0,Gadgets,Paid,Existing,78750.0
PenDrive,Acct-000201,12/31/2016,Dallas,32.992076000000004,-96.930441,2500.0,Gadgets,Paid,Existing,2625.0
Speakers,Acct-001273,1/3/2017,Dallas,32.71062,-97.083051,5500.0,Gadgets,Paid,New,5775.0
PenDrive,Acct-001274,1/3/2017,Dallas,32.5356838,-96.6621034,2500.0,Gadgets,Paid,New,2625.0
Mobiles,Acct-001275,1/4/2017,Dallas,32.807183,-96.868566,15000.0,Gadgets,Paid,New,15750.0
Speakers,Acct-001275,1/4/2017,Dallas,32.83096,-96.9124,5500.0,Gadgets,Paid,New,5775.0
Keyboard,Acct-000015,1/4/2017,Dallas,32.992076000000004,-96.930441,1000.0,Gadgets,Paid,New,1050.0
Ipod,Acct-000102,1/31/2017,Dallas,32.800805,-96.819612,2000.0,Gadgets,Paid,Existing,2100.0
Mouse,Acct-000101,1/31/2017,Dallas,32.8970767,-96.9829687,900.0,Gadgets,Paid,Existing,945.0
PenDrive,Acct-001276,1/31/2017,Denver,39.74556,-104.995682,2500.0,Gadgets,Paid,New,2700.0
Speakers,Acct-000664,1/3/2017,Atlanta,34.0374641,-84.0572672,5500.0,Gadgets,Free,New,5500.0
Notebook,Acct-000664,1/3/2017,Atlanta,34.0826226,-84.267566,75000.0,Gadgets,Free,New,75000.0
Ipod,Acct-000245,1/3/2017,Dallas,32.742277,-96.476944,2000.0,Gadgets,Paid,Existing,2100.0
Speakers,Acct-000247,1/4/2017,Dallas,32.992076000000004,-96.930441,5500.0,Gadgets,Paid,Existing,5775.0
Ipod,Acct-000019,1/31/2017,Atlanta,33.755431,-84.391561,2000.0,Gadgets,Free,Existing,2000.0
Ipod,Acct-000245,1/4/2017,Atlanta,33.7436218,-84.3159321,2000.0,Gadgets,Free,Existing,2000.0
Lan,Acct-000019,1/31/2017,Atlanta,33.755431,-84.391561,1200.0,Gadgets,Free,Existing,1200.0
Hard Drive,Acct-000074,1/31/2017,Denver,39.74576,-104.994423,5000.0,Gadgets,Paid,Existing,5400.0
